[0]
011001110101001111111100000101	978
011001100101001001110000100100	730
elite=14	bestfit=1054 	average=889.900000
[31]
011010100101001100011110001101	950
011001100101001111011100000101	852
111001100100001100111100001100	782
011010100101001100011110001101	950
011000100101001111111100001101	939
011000100101001111111100001101	939
011000100101001111111100001101	939
011100100101001101111100000101	936
111001100101001111111100000100	829
011110100101001001110000100100	864
011001100101001100010110101101	891
011110101101001101111110000101	1087
011011100101001001111100110001	1016
001001000101001011111100000100	626
011000100101001111111100001101	939
011001100101001100011110001101	887
011110100101001100011110001100	924
010000100101001111111100001100	757
011011100101001001111100110001	1016
011000101101001001111110001101	991
011100100101001111111100001101	1010
011100100101001111111000000101	874
011000101101001001111110001101	991
011100100101001101111110000101	969
011100100101001100110100101101	948
010000100101001111111100001100	757
011100100100001100111100111001	929
011001100101001111111100001000	793
011001100101001001110000001100	736
011001100101001100010110101101	891
elite=11	bestfit=1087 	average=900.400000
[32]
111100100100001100111110000101	887
111100100100001100111110000101	887
011001100101001001111100110001	925
010000100101001111111100001100	757
011000100101001100110100101100	780
111100100100001100111110000101	887
010000100101001111111100001100	757
111001100101001011111100000100	827
011010100101001100000110101101	914
010000100101001111111100001100	757
001010100101001100011110001101	868
011100100101001100011110001101	930
011000100101001100110100101100	780
111001100100001001110110001101	912
011100100100001100011110000101	813
011100100100001100111100111001	929
111100100100001100111110000101	887
011000100101001111111100001101	939
011101100101001111111100000101	970
011100100101001111111000001101	942
001001000100001100111100001100	581
011001101101001100011110000101	846
011010110101001100011100001101	996
011000101101001001111110001101	991
011000101101001111111100001101	966
011001100101001100011110000101	819
011100100101001100010110101101	934
011101100101001111111100000101	970
011000100101001100110100101100	780
011000101101001111111100001101	966
elite=22	bestfit=996 	average=873.233333
[33]
011000100100001100111110000101	789
011101100100001100111110000101	888
011101100101001111111100000101	970
011100100100001100011110000101	813
011000100100001100111110000101	789
010001100101001111111100000100	717
001001101101001100011100001101	799
011000101101001001111110001101	991
011100100101001100010110001100	775
111100100100001100111100001101	922
111100100100001100111110000101	887
111010110101001100110110001101	1045
011101100101001111111100000101	970
111100100101001100110100101100	878
011001100101001011111100000100	800
011100100000001100111110000101	778
111010110101001100110110001101	1045
